19045	a belt for horse, horses without saddle or rein, leather shoes
19046	the reins, a small bronze ring used to connect the reins
19047	to tie up hurriedly
19048	(same as 韔) a wrapper or case for bow, to pull an arrow
19049	a measure of capacity, a tool used to take out the mud from a well, back covering or shelter of a large carriage, military vehicles
19050	known together as saddle; rein and bridle, etc.
19051	(same as 緉) a unit to count shoes in ancient times; a pair
19052	an ornamental item on a scabbard, leather shoes, weapons; arms (interchangeable 鞛)
19053	(same as 羈) halter; to restrain
19054	a quiver
19055	(interchangeable 革) urgent; anxious, hard, solid and durable leather, a leather whip
19056	(corrupted form of 鞙) a scabbard, reins or traces
19057	a scabbard; a sheath, remaining; overplus; surplus, sin; evil, the front of a cutting strip of cloth
19058	a tool used to cut leather, an ox to tow, drag or pull a boat
19059	tanning, soft leather
19060	a quiver
19061	(same as 韗) tanner who made the leather drum in ancient times
19062	saddle and rein etc. for the imperial carriage; or for the two outside horses of a team of four abreast, equipments used to saddle a horse
19063	(same as 幫) the sides of a shoe
19064	fine woolen blanket on top of a saddle; used as some decoration, (same as 氄) fine; soft fur
19065	to repair shoes, the front part of a shoe, (same as 鞹 U+979F) leather; hides with the hair removed
19066	boots; cotton boots
19067	(same as U+9738 霸) to be chief, to rule by might rather than by right, a tyrant; a usurper; the strong the fierce ones
19068	stitches on a coverlet, to drum, drum beat
19069	a quiver (for bows and arrows) one a horse, to store; to keep and collect, a lance; a spear; a trident
19070	herb medicine; dendrobium
19071	(same as 鼖) a big drum used in the army (in ancient times)
19072	(same as U+4A6A 䩪) saddle; rein and bridle
19073	a halter
19074	reins; a halter, (interchangeable 革) hides stripped of hair; leather, the target, to force; to compel, to carve, to stop
19075	wine container used by minority tribe in ancient times
19076	(ancient form of 煌) great blaze; luminous; glittering, as the stars; bright and brilliant
19077	(same as 韣) a quiver; bow case
19078	soft; tender, weak; feeble, gentle; mild
19079	cushioned seat on a vehicle, a leather wrapped collar or yoke of a carriage
19080	a leather belt; a leather waistband
19081	metal decoration on a halter
19082	a halter
19083	silk cordage; twine; rope
19084	cushion for saddle, (same as 縿) the weeping decorations of banners and flags; the ends of banners and flags; the weeping decorations of saddles
19085	a container for bows and arrows
19086	strings of a cap, decorations for saddle, a sash; a band; a cord, a flag
19087	weak; feeble; tender; delicate; soft, (dialect) to hang down the head and sleepy
19088	something made of bamboo put in the bow case to protect from damage
19089	to stick; to paste leather to shoes
19090	leather pants, a kind of military uniform, gaiters and leggings
19091	a metal ornament on some kind of belt (clothing of the Northern barbarians)
19092	cross-bar of wood under the carriage, under garments
19093	to wrap or band, (same as 鞠) to nourish, to inform, a ball a child
19094	(same as U+4A99 䪙) leather wrapped collar for a draft animal of a carriage, bags used on a carriage; (same as U+4A94 䪔) undergarments
19095	shoes
19096	(same as 韙) right; proper; propriety, official in charge of music
19097	leather wrapped collar for a draft animal of a carriage, bags used on a carriage; (same as U+4A94 䪔) undergarments
19098	hot; burning, fur clothing, weapons, drum
19099	group; crowd; swarm; a flock, a square of leather, leather wrapped
19100	a shield; a screen, (same as 襜) the low front of a robe, gown, etc., a short coat that have no lining, a small mud guard, or fender, a leather garment worn during sacrificial rituals in ancient times
19101	leather thong wound around the handle of a sword
19102	bad; evil; wicked; vice, last name written in the seal type
19104	(same as U+97F2 齏) pulverized; powdered; crumbs; bits
19105	(same as 齏) to fall down; to sink
19106	smashed; pickled vegetable
19107	(same as 䪢) smashed; pickled vegetable
19108	garlic
19109	shallots or scallions, small (piece of land); narrow (minded)
19110	loud
19111	ancient music; Chinese classical music
19113	(same as 吟) to chant; to intone; to sing; to recite; to moan; to sigh
19115	ancient music; Chinese classical music
19116	sound of pressing something down
19117	a kind of musical instrument
19118	beautiful sound, appealing to the ear; fascinating to listen to (said of music), noise or uproar of the crowd
19119	sound, whisper, to groan; to moan
19120	(same as 噫) (in grammar) interjection, to exclaim
19121	(same as 胲) cheek; face, ugly (same as 孩) a child
19122	(interchangeable 頑 髡) ancient punishment of shaving the head
19123	slanted face causing by the paralyzed of the facial nerve
19124	the occiput, or occipital bone, to hang down one's head, ugly, silly; foolish; stupid; idiotic; crazy; insane
19126	the chin; the jaws
19127	to toil or labor sedulously
19128	strong; powerful; vigorous, (same as 頢) a short face, a small head
19129	a large face
19130	(non-classical form) teethridge; gum; the jaw bone, the skull, the top of the skull
19131	a cap, a slanting cap, face, bald head
19132	the cheek-bone; the malar bone; the malar
19133	hoary-haired person
19134	to deal with affairs cautiously, head with less hair, ashamed; humiliated
19135	(same as 囟) the top of the head, the skull
19136	the lower end of the jaws, high cheek-bone, to bend (or lower) one's head
19137	the first son; a dog's first pup
19138	ugly
19139	(ancient form of 脣 唇) the lips, to move one's head
19140	better than, small head, short face
19141	to shake one's head
19142	the front and back of the neck
19143	(same as 髯) the whiskers; the beard
19144	ugly, to bend (or lower) of one's head
19145	(ancient form of U+7683 貌) facial appearance, manner; bearing
19146	(same as U+4AB9 䪹) chin; the jaws; the cheeks
19147	female attendants or servants, (same as 隤) to fall in ruins; to collapse
19148	bowed one's head
19149	(corrupted form of 頫) (interchangeable 俯) to bow one's head; chin down, to wash oneself, to view; to watch
19150	short
19151	(same as 魌) ugly, physical or moral deformity, the mask worn by one who is driving away spirits
19152	to bend (or lower) one's head; to bow (usually refer to submission or admission of a wrong doing)
19153	good; nice; fine; (same as U+4ACF 䫏; standard form of U+9B4C 魌) ugly, physical or moral deformity, the mask wearing by one who is driven away spirits
19154	disease, in a coma; apoplexy; unconscious; stupor
19155	(corrupted form) large head
19156	a servant, to fear, short; a short person, angry, small headed
19157	small headed
19158	timid; weak and dull
19159	reckless; unrestrained; without limit (said of speech; words, etc.), hard to tell
19160	healthy; strong, hair-less
19161	(non-classical of 顙) the forehead
19162	short headed
19163	reckless; unrestrained; without limit (said of speech; words, etc.)
19164	sunken eyes, a hollow
19165	(same as 馥) fragrance; aroma
19166	large head, a wide forehead, numerous; crowd, (interchangeable 頒) a fish with a large head
19167	facial complexion (yellowish because of worrying), a round skull and face
19168	short hair and beard
19169	a long shape of head and face, the cheeks; the jaw, ugly, a long face
19170	good; fine; excellent, pleasing, a wry neck
19171	a wry neck
19172	between the eyebrows and eyes; general facial appearance
19173	a wry neck, a large head
19174	the lower jawbone, the cranium
19176	tall and big; colossal
19177	to shake one's head
19178	ugly; repulsive
19179	(same as 髏) human skeleton, (interchangeable 鏤) to engrave; to carve
19180	to bow; to lower the head in shame, long and sharp of the head, weak and dull
19181	bald-headed
19182	to bend or lower of one's head; to bow (usually refer to submission or admission of a wrong doing), to take, to choose, to dwell, to stop
19183	(abbreviated form) to take a casual look at, to look sideways, female beauty; handsome
19184	sparse hair
19185	(same as 顬) a part of the skull
19186	thin and sickly in appearance; emaciated look, to move one's head
19187	(same as 髑) human skull
19188	weak and dull, to gnash the teeth (in anger or hatred)
19189	twins
19190	ugly
19191	(same as 顎) the jowl; the cheek bones, high cheek-boned
19192	to blow, hot wind; wind of heat
19193	(non-classical form) the sound of the wind, a typhoon; great gale of wind
19194	a typhoon; great gale of wind
19195	a typhoon; great gale of wind
19196	breeze; light wind, sound of the wind
19197	breeze; light wind
19198	breeze; light wind, cold or flu
19199	a cool breeze; cold wind from the north; cold wind from the south-west
19200	sound of the wind
19201	a light cyclone; a whirlwind
19202	breeze; light wind
19203	(same as 颯) the sound of wind, a gust; suddenly
19204	breeze; light wind
19205	a gale; a gust of swift wind, timely wind
19206	a blustering gale; violent storm
19207	breeze; light wind
19208	breeze; light wind
19209	hot wind; wind of heat
19210	a gale; a gust of swift wind
19211	violent wind; strong wind
19212	the wind blows, blown by the wind
19213	the sound of wind, a gale; a typhoon
19214	hot air; hot vapor, wind of the heat
19215	wind; light breezes
19216	breeze
19217	a gale; a typhoon, the sound of wind
19218	to blow chilly; (same as U+98BC 颼) a whizzing sound, a cool breeze; the south-west wind
19219	hurricane; gale; cyclone
19220	hurricane; gale; cyclone
19221	sound of the wind, degenerate social customs and practices
19222	(same as U+4B1D 䬝) a storm; a tempest
19223	(non-classical form of 颺) blown or tossed about by the wind, to fly or blow away, to scatter; to spread
19224	the wind blows, blown by the wind
19225	(same as 颻) to dance and toss about in the wind; waving and drifting with the wind, unsteady
19226	(same as 颿) to move fast; to hasten, a swift horse, (same as 帆) a sail (of a boat)
19227	the roaring of the wind, cold wind
19228	(same as standard form 魑) evil spirits; a mountain demon resembling a tiger; a mountain elf
19229	(same as U+4B16 䬖) a storm; a tempest
19230	wind; storm, sound of the wind
19231	sound of wind
19232	(ancient form of 霏) the falling of snow and rain, driving sleet
19233	to soar; to take off
19234	(same as 饕) gluttonous; rapacious; covetous; greedy, name of a legendary ferocious animal, a fierce person; a greedy and gluttonous person
19235	(same as 餼) a sacrificial victim, explained as used of the living beast, to bite; to gnaw, to eat to the full; surfeited, a wart; a pimple; a pustule
19236	(ancient form of 饡) to put the thick soup or broth on top of the rice (same as 饘) thick congee or porridge
19237	(ancient form of 饐) cooked food which has become mouldy, sour
19238	food items merely arranged for display purpose only; not to ber eaten; to set out fruit, etc., in plates arranged only for show
19239	round shaped cakes
19240	to eat to the full; surfeited
19241	(same as 齋) to abstain from meat, wine, etc., to fast; penance
19242	(same as 餺) a kind of cooked noodle
19243	clarified butter (regarded as symbol of Buddhist wisdom or truth), cream cheese, to sponge on others; to board
19244	to eat to the full; surfeited, well-stacked (figure, etc.); plump
19245	(non-classical form of 饕) name of a legendary ferocious animal, a fierce person; a greedy and gluttonous person; wild; fierce; furious
19246	(ancient form of 飴) syrup; jelly-like sugar made from grains
19247	to have congee (wheat gruel) with friends in old times, (interchangeable 餂) to obtain by hook
19248	light refreshment, (dialect) animal feeds; fodder; forage made of wild vegetables, rice bran and water from washing rice
19249	coarse grains such as corn, millet, etc.; simple food
19250	to eat to the half full, (corrupted and abbreviated form of 饇) to eat to much; surfeited
19251	cakes made of rice flour
19252	(same as 秣) fodder for animals, to nourish; horse feed; horse grains; fodder, to feed a horse
19253	syrup; jelly-like sugar made from grains, to hiccough; to hiccup, (same as 餲) cooked food which has turned sour
19254	to starve; hungry, famished; feeble; decay or decomposition of fish
19255	well-feed., to glut; to eat to one's heart's content
19256	(corrupted form of 餐) a meal, to eat, food
19257	(same as 銍) a sickle
19258	same as 䭐; cakes; pastry
19259	(non-classical of 餞) to entertain a departing friend, a parting present of food or money
19260	satiated; to dislike
19261	wine poured in a libation, a little drink or a few drinks, cakes; pastry
19262	cakes and biscuits
19263	small; little, congee; rice gruel
19264	food (of the Taoist)
19265	stinking smell
19266	damp; humid, to eat to the full
19267	to eat to until full (飽); (same as 飪) to cook food thoroughly; cakes
19268	gluttonous; to eat piggishly
19269	cakes, (same as 餬) congee; porridge; gruel
19270	small children eat less, tired of eating, baked cakes
19271	(same as 噎) to choke on food, (ancient form of 饐) decayed; rotten and smelly
19272	(same as 餰) congee; rice gruel, (same as 饘) thick congee or porridge
19273	mashed beans, sugared cakes
19274	(same as U+4B58 䭘) well-stacked (figure, etc.); full; plump, food, cakes
19275	(same as 飽) to eat to the full; surfeited
19276	(same as 餬 糊) congee; porridge; gruel, paste
19277	(non-classical form of 餬) to live with another at his expense; to live by eating at another's table; to be parasite, congee; porridge; gruel, paste, to erase; to obliterate, to scribble, to use a fake in place of a genuine article; to deceive and swindle, to whitewash; to make up; to touch up
19278	cakes
19280	cakes; pastry; biscuits, a bait; food
19281	incorruptible; honest; clean, (same as U+6B49 歉) deficient, poor crop or harvest, to regret; sorry, (same as U+9921 餡) anything serving as stuffing for dumplings, etc.
19282	breath, to grow; to thrive, to eat, food
19283	food (wheat gruel, etc.) to welcome the guest in old times, to eat to the full; surfeited
19284	steamed dumplings; cakes
19285	tasteless; without enough salt; insipid; dull; not interesting, to taste food before royalty partook
19286	animal feeds; fodder; forage
19287	(same as 䭘) well-stacked (figure, etc.); full; plump, cakes
19288	well-stacked (figure, etc.); full; plump, food, cakes
19289	exquisite; fine, sweet; taste a little sweet, to taste, diseases (of the lips)
19290	(same as standard form 噇) to eat, to eat heavily; to eat without limits
19291	(same as 饏) tasteless; without enough salt; insipid; dull, (non-classical of standard form 澉) to wash
19293	to eat, ((non-classical form of 膾) minced meat
19294	(same as 繹) a kind of sacrifice offered to gods or the deceased; rotten food; food; cakes and biscuits
19295	(same as 䭎) cakes
19296	a snack, supplementary dishes, (corrupted form of U+4B51 䭑) incorruptible; honest; clean, (same as U+6B49 歉) deficient, poor crop or harvest, to regret; sorry; (same as U+9921 餡) anything serving as stuffing for dumplings, etc.
19297	food (wheat gruel, etc.) to welcome the guest in old times, to eat to the full; surfeited
19298	rich; abundance, to eat, to eat without spontaneity; to eat reluctantly
19299	(same as 餈 粢 躄) rice cakes, rice to offered as sacrifice, the grains
19300	to chew; to eat, to roll round with the hand, cakes; biscuits
19301	(non-classical form) a bait, food, cakes and biscuits
19302	cakes; biscuits; pastry, (same as 餺) cooked food made of rice flour
19303	to feed a baby, (non-classical form of 糜) congee; porridge; rice gruel
19304	(same as 䬽) wine poured in a libation, to have a little drink or a few drinks
19305	to feed a baby, to eat, food
19306	(simplified form) (same as 糧) grains; foodstuff; provisions; rations
19307	(interchangeable 稽) to kowtow; to bow to the ground
19308	(same as 䭫) (interchangeable 稽) to kowtow; to bow to the ground
19309	the eldest son, to give birth to the first child
19310	jewelry; ornaments; trinkets (for the forehead of a woman)
19311	(same as 馞) strong sweet smell; strong fragrance
19312	strong sweet smell; strong fragrance; (Cant.) classifier for odors
19313	a little; slightly sweet-smelling
19314	sweet-smelling; fragrant, tasty; delicious
19315	a kind of herb; Asafoetida
19316	an one-year-old horse
19317	(same as standard form 颿) a swift horse
19318	(ancient form of 騏) dark-blue horse; a piebald horse; fine horse, dark blue, spotted
19319	horse with long mane
19320	a stallion; a male horse
19321	movement of a horse, a horse with enormous speed and staying power, a horse with white abdominal region
19322	a horse to raise its head high, (same as 䭹) movement of a horse, an angry horse, a scared horse
19323	a swift horse
19324	(ancient form of 騏) dark-blue horse; a piebald horse; fine horse, dark blue, spotted
19325	(same as U+7FA3 群) group; multitude; crowd; swarm; a flock
19326	(same as U+99B1 馱) to carry (a load) on the back
19327	a swift horse, to summon; to ask; to solicit; to request; to seek for
19328	a kind of animal; with a horse shape; the tail of an ox and with only one horn
19329	(same as 駢) a pair of horses, to stand, lie or go side by side
19330	horse with long hair
19331	(same as 驅) to go before others, to drive; to urge, to expel
19332	an one-year-old horse, a black horse
19334	(same as 駓) a horse with mixed color of yellow and white
19335	(same as 驈) black horse with white thigh
19336	(same as 馳) to go swiftly; to fleet; to rush; to speed
19337	horses kept at a courier station in former times
19338	name of a horse
19339	name of a horse, horses in an ordered line; to travel quickly; to move fast; to hasten, tame, well-bred, to put under control
19340	fine horse, swift horse, swift; speedy
19341	(same as 褭 裊) curling up, as smoke; wavering gently, around; all around
19342	a running horse
19343	name of a horse
19344	(non-classical form of 駉) in good condition; as a horse
19345	a gray horse, a kind of grain
19346	name of a horse
19347	a walking horse, a horse not moving forward, a swift horse
19348	a young and fleet-footed horse; foal, a horse with a heavy load and hard to move forward
19349	horse with white forehead, (的盧)
19350	name of a horse
19351	white from forehead to lips of a horse, reddish (of a horse head), horse head
19352	young horse, stallion; male horse
19353	name of a horse, a traveling horse
19354	diseases of horse, horse eat grains
19355	(same as 駙) extra horse harnessed by the side of the team, swift
19356	(same as 䮢) to gallop, swift, to walk lightly (said of a horse)
19357	a legendary animal, a wild horse; mustang
19358	a piebald horse, particoloured, miscellaneous, confused and disorderly, a stupid horse
19359	big and tall (said of horse), (same as 搜) to search; to reconnoiter, (same as 駷) a walking horse, by a riding-whip to keep the horse walking fast
19360	a kind of animal
19361	a supernatural horse, (same as 駜) a strong; husky horse, (same as 駁) color of a horse, variegated; parti-colored, mixed; impure
19362	a walking horse, to gallop, swift
19363	a yellow with a white tail
19364	one of the 36 gardens in Han Dynasty, (same as 馰) horse with white forehead; fine horse
19365	color of the horse
19366	(non-classical form of 驕) untamed; intractable; disobedient, proud; haughty; arrogant
19367	long-hair horse
19368	a piebald horse, particoloured
19369	a kind of animal (from Beihai)
19370	(corrupted form) (same as 騬) to geld a horse or ass, etc.
19371	a big mule (same as 驢) an ass; a donkey
19372	name of a horse, (same as 驀) sudden; abrupt, to mount the horse
19373	to look at in surprise, to gnaw; to bite (said of a horse)
19374	a kind of mule; a kind of beast
19375	(same as 驁) fine horse, untamed horse, vicious horse
19376	a kind of beast, a kind of mule
19377	a kind of beast; to chase one another (of herding horses)
19378	(same as 騜) horse with mixed colors of yellow and white, chestnut color mixed with white
19379	to give birth to, to bring and to rear (interchangeable 蕃) to increase; to multiply; to propagate
19380	unstable walking, fall, disease of the horse
19381	name of a horse, a young horse
19382	(same as 驫) herd of horses stampeding
19383	movement of a horse, a traveling horse
19384	to move slowly and then swiftly (said of a horse), a swift horse, to neigh
19385	an angry horse, a hot-tempered; an evil horse
19386	luxuriant of the grass; the grass growing densely, horses traveling in line order and swiftly
19387	(same as 禂) to pray, to offer livestock for sacrifice
19388	(standard form of 驎) (of horse) piebald; fine horse; white horse with black back, name of a fabulous, auspicious animal, horse with black lips, horse with pattern of scales
19389	(same as 鑣) bit for a horse, to ride on a horse
19390	(same as 龐) huge, rich; abundance, to fill up; full of (same as 龍) a legendary; miraculous; marvelous animal; the dragon, associated with rain, floods, and geomancy, an emblem of imperialism
19391	(same as 蹇) lame; crippled, slow, weak; feeble; a vicious horse; a feeble donkey
19392	a swift horse
19393	(same as abbreviated form U+9A58 騾) a mule; the offspring of an ass and a mare
19394	numerous; very many, large group of horses traveling in a line
19395	(same as U+978D 鞍) saddle; a saddle-like terrain or thing
19396	a piebald horse; a yellow horse with black mouth
19397	a swift horse
19398	(same as 骮) small and thin piece of bones
19399	to exert oneself; to make an effort; diligent; sedulous
19400	the pelvis (髂=䯊)
19401	to choke; the throat chocked and unable to breath smoothly
19402	the pelvis, bone stuck in the throat, the kneecap; patella; the five lowest pieces of bone of the spinal column
19403	the shoulder blade; scapula
19404	the sacrum; the coccyx; the end of the spine; the rump; the buttocks
19405	bones, the pelvis; the five lowest pieces of bone of the spinal column
19406	(same as 骭) shinbone; tibia, the ribs, calf bone (the part of leg between the knee and ankle)
19407	the shoulder blade; scapula
19408	(non-classical form of 骸) shinbone; skeleton
19409	the pelvis, bone stuck in the throat, the kneecap; patella; the five lowest pieces of bone of the spinal column
19410	(same as 胻) the upper part of the shinbone, or tibia
19411	the head bone of livestock, the shoulder blade; scapula
19412	to incline; to turn on one side
19413	bony; skinny
19414	the muscles of the thigh, the hips, the haunches
19415	(same as 髀) buttocks, hipbone; innominate bone
19416	the kneecap; patella, (same as 垸) to smear with varnishes and ashes
19417	(same as 髆) the five lowest pieces of bone of the spinal column
19418	the ribs
19419	the knee bones; the carpus of the knee, (same as 腕) the wrist
19420	marrow; fluid of yellow color, between the waist bones
19421	(same as 髓) marrow; pith; essence
19422	bone (the lowest pieces of bone of the spinal column and sides of the abdominal region)
19423	bone, stupid; dull
19424	the five lowest pieces of bone of the spinal column
19426	partial paralysis; hemiplegia -- paralysis of half of one's body, very small; diminutive; minute
19427	the kneecap; patella, the cranium
19428	boneware used to comb the hair, to bind the hair, (same as 鬠) hair tied in a knot for the mourning rites
19429	with a high skull, dried meat strips
19430	tiny bone
19431	(same as 廎) a small hall, store-room for melon
19432	(ancient form of 敲) to rap; to tap; to beat, big; great; large; tall; high
19434	big head
19435	(same as 顥) bright; luminous; hoary; white
19436	(same as 嚲) to hang down; to let fall
19437	of nice and good hair
19438	dishevelled hair
19439	(same as 髿) hang down of the hair; dishevelled hair
19440	use a hair-pin to set and dress the hair
19441	(said of wild beasts) the hair stands up, walk with one's hair hang down, hairy, hair
19442	a coiffure with a topknot, dishevelled hair
19443	(same as 鬆) (said of hair) loosely arranged, dishevelled hair
19444	a coiffure with a topknot
19445	hair style for little children
19446	(non-classical form of 鬘) fair of hair, to blacken eyebrows
19447	fine hair
19448	a wig
19449	hair
19450	(standard form of 髺) the hair dishevelled, as in mourning
19451	dressed hair
19452	a coiffure with a topknot; a wig
19453	fine hair; beautiful hair, short hair, a coiffure with a topknot
19454	hairy; with lots of hair, to let the hair grow, as children do
19455	a coiffure with a topknot, hairy, dishevelled hair
19456	dressed hair of a Chinese woman
19457	to meet; to run into suddenly; unexpectedly
19458	a coiffure with a topknot, a turban; a kerchief
19459	dishevelled hair, (same as 碰) to meet unexpectedly, to collide; to hit; to touch
19460	short hair, bearded; with lots of beard, whiskers
19461	(same as 須 鬚) beard; whiskers
19462	beautiful and hairy mane, yellow hair; the hoary hair of the aged
19463	(same as 鬐) mane, fins
19464	fine hair, hairy
19465	dressed hair in a horizontal way, variegated; grey-of hair
19466	hair, sparse hair
19467	(same as 髮 鬘) hair, fair of hair
19468	to bind the hair in a knot on the top of the head, mane, dishevelled hair
19469	(same as U+9AE4 髹) a kind of dark-red paint, to paint or lacquer (articles)
19470	to twist the hair in a knot on the top of the head
19471	sparse hair on a knot on the top of the head, hair dressed without ornaments
19472	long hair, hairy, sparse hair
19473	(non-classical form of 䰅) (same as 須 鬚) beard; whiskers
19474	vague; ambiguous; dim; hazy, mane
19475	hair, (in old times) to burn a certain stick and then to blacken the eyebrows
19476	(non-classical of 䰉) dressed hair in a horizontal way, variegated; grey (of hair)
19477	mane
19478	fine hair; luster of hair; smooth and glossy of the hair, the woman's hair in a knot on the top of the head, hairy
19479	(non-classical) a lot; a ticket, to draw lots
19480	to kill by hanging or to strangulation, kill, to lower the grade of mourning garments, when wearing the sackcloth with the edges evenly bound
19481	an ancient unit of capacity with three feet and a big opening, a container used to wash rice
19482	the top part of the rice gruel, to chafe; to scour; to rub; to wipe with hand
19483	(same as 鬲) a large earthen pot, a large iron cauldron
19484	(ancient form of 鬲) a large earthen pot, a large iron cauldron
19485	a large earthen pot for cooking, a large iron cauldron used to cook in old times
19486	(same as U+7151 煮) to cook; to boil; to stew
19487	(same as 魂) the soul, the spiritual part of man that ascends to heaven, the wits; the spiritual faculties
19488	god; spirit; immortal, mountain deity
19489	a fierce ghost; a malicious spirit; evil spirits
19490	ghost; a star
19491	(same as 魍) an elf, a sprite, an animal which is said to eat the brains of the dead under ground; a monster
19492	ugly, monster; ghost
19493	(same as 魊) a cyclone; a whirlwind, a fabulous creature which supposedly hurts human beings by casting sand out of its mouth; ghost
19494	ugly, ghost; evil spirits; bogy; goblin; demons and monsters
19495	sinister, evil and shrewd
19496	(same as U+9B3D 魅) mischievous spirit; goblin; elf, a demon with a man's face and four legs, and exhalation of the mountains and forests, to charm; to mislead
19497	ugly; repulsive, mountain ghosts
19498	(corrupted form of 魅) mischievous spirit; goblin; elf, a demon with a man's face and four legs, and exhalation of the mountains and forests, to charm; to mislead
19499	nimble and active ghost, to move swiftly, strong, crafty; cunning; wily, smart; clever; shrewd
19500	wild ghost; ghost without head; a demon
19501	(same as 䰰) dreary cries of ghosts; sound of monsters
19503	to fear; to dread; to be afraid of
19504	(same as 䰭) dreary cries of ghosts; sound of monsters
19505	name of a god; a legendary spirits having the face of a man and the body of a beast
19506	the sheatfish
19508	a wafting fish, a fish, to cut a fish
19509	blackfish or mullet; anchovy
19511	a fish, (same as 蚌) oyster, a kind of clam, a pretty pearl
19512	(interchangeable 魟 same as 鰩) the nautilus; the ray, a fish; looks like crab or king crab
19513	(non-classical and abbreviated form of 鱡) (same as 鰂) the cuttlefish; the inkfish
19514	(corrupted form of 魪) a flatfish; a sole
19515	(same as 漁) to catch fish, to fish, to seize
19516	a condiment made from minced fish salted, preserved fish; salted fish; fish cured in distiller's grains, a fish
19517	the globefish, blowfish, puffer
19518	a kind of fish; a bonito, (same as U+9B81 鮁) shark
19519	(non-classical of 鮀) a kind of small fish grown in fresh water
19520	a kind of small fish
19521	a kind of medium sized fish grown in the sea, long and flat; with a big mouth
19522	a fish; common carp
19523	a fish
19524	(non-classical and corrupted form of 魪) a flatfish; a sole
19525	(same as 鱴 鮆) the mullet, a kind of fish grown in the sea; like abalone; a salted fish
19526	(same as 鱦) small fish, spawn, or roe, frog group
19527	(same as 鱔) the eel
19528	(ancient form of 鮨) fish pulp; mashed fish, fine-cut meat, something like the large amphibious creature; newt but very much larger, small fish, (same as 鰭) fins
19529	(corrupted form of 䱇) (same as 鱓,鱔) an eel
19530	roe or spawn, a fish
19531	spawn; roe, a kind of legendary fish said to be thousands of miles long, (interchangeable 魟) the nautilus; the ray
19532	globefish; blowfish; puffer
19533	tuna, something like sturgeon
19534	(same as 䱍) tuna, something like sturgeon
19535	a fish
19536	globefish; blowfish; puffer
19537	a fish; something like crab grown in the sea
19538	salted fish, globefish; blowfish; puffer
19539	a kind of fish, something like the sheatfish
19540	(same as 鰷) a long narrow and silver colored fish; Trichiurus armatus
19541	labrus, moving fish
19542	(same as 鰡) shark
19543	a long narrow fish Trichiurus armatus
19545	(same as 鮛) a small kind of tuna or sturgeon
19546	a kind of fish
19547	a kind of fish; small fish; fry, a large amphibious creature, something like the newt but very much larger
19548	shark
19549	black carp
19550	a kind of fish
19551	(an ancient name) a kind of silver fish, a kind of insect
19552	a kind of fish
19553	the globefish; blowfish; puffer
19554	a kind of fish
19555	a long narrow fish; tuna
19556	same as U+9C64 鱤
19557	a kind of fish; silver-gray color with black dots; with small mouth and no teeth
19558	the globefish; blowfish; puffer
19559	(record in an antique books) a kind of fish (same as 鱔) eels
19560	(same as 䱥) a kind of fish; silver-gray color with black dots; with small mouth and no teeth
19563	(same as 鯻) a kind of fish
19564	a kind of fish
19565	tuna
19566	a kind of fish; skin for making arms or weapons
19567	(corrupted form) a kind of fish
19568	(same as 鮦 鯉 鱧) a kind of fish; black fish
19569	Parasilurus asotus; small fish, fry; large carp
19570	a kind of fish
19571	(same as 鱣) a kind of sturgeon; Acipenser mikadoi, (interchangeable 鱔) eels
19572	(same as 䱭) tuna
19573	a kind of fish; live in the ocean
19574	a male crab, cod oil
19575	(same as 魚 漁) to fish, to seize
19576	a family name, (same as 緧) a crupper
19577	(standard form) (same as 鮓) a condiment made from minced fish salted, preserved fish
19578	a male crab
19579	a kind of fish; a flashing fly-fish in legend
19580	a kind of fish; seven inches long; good for soup
19581	the silvery pomfret, Stromateoides argenteus
19582	a carp-like savory fish
19583	a kind of fish
19584	a kind of fish
19585	general term of a kind of fish, a snake-like fish
19586	a kind of fish
19587	a carp-like fish with chicken feet, spawn or roe
19588	(same as 鮸) an ocean fish with long flat body, big mouth, sharp teeth (a cod, same as 鰵)
19589	the globefish; blowfish; puffer
19593	a kind of fish; tuna
19594	fry (of fish), crab, get rid of the scales of a fish
19595	(non-classical form) a kind of fish
19596	a fish, the sound of touching the fish net
19597	(standard form of 鰧) a perch-like fish with white body and red tail
19598	(corrupted form of U+9BD8 鯘; same as U+9BBE 鮾) to spoil, to go down, to corrupt; spoiled fish-meat
19599	a kind of fish
19600	a kind of fish
19601	spawn, or roe, a kind of fish
19602	(same as 蟹) crab
19603	a kind of fish, the mouth of a fish at surface of the water; gasping for breath
19604	a whale, huge
19605	the Yangtze porpoise
19606	big fish
19607	a kind of fish; with long and flat body; small mouth and pointed lips
19608	a kind of fish; with a long cylinder body
19609	a kind of fish; grown in fresh water; with flat body; orange color or blue colored pattern
19610	shad
19611	an ancient name for tuna, a kind of sturgeon
19612	lots of fish
19613	(same as U+9BE7 鯧) the pomfret
19614	a general name for perch, etc.
19615	(simplified form of 鮣) a kind of fish, live in the ocean, dark brown color with two white vertical marks; flat shaped head
19616	(simplified form 鰆) a kind of fish; long and flat; silver-gray with dark color dots and cross-grained strips
19617	(simplified form U+9C0C 鰍) loach
19618	(simplified form of 鰧) a kind of fish; stout; bluish gray color; big flat head; big mouth and small eyes; usually stay in the bottom of the shallow sea; half bured in the muddy sand
19619	(simplified form) to fish; to seize
19620	a kind of clam
19621	(same as 鳩) the pigeon; the turtle dove
19622	a legendary bird
